"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4FLKPS6X","blogPost","2021","Greg Abbott","Since the launch of Operation Lone Star, @TxDPS & @TexasGuard have seized: ▪️ Over 100 lbs of fentanyl ▪️ $3.8M in currency ▪️ Over 1.4K lbs of meth ▪️ 272 firearms Thank you for keeping our families safe from the dangers caused by Biden's reckless open border policies.","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1430573858084503554","","2021-08-25","2022-03-22 19:38:37","2022-03-22 19:38:37","2022-03-22 19:38:37","","","","","","","","","","","","","","en","","Tweet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25BALZ3Q","blogPost","2021","Greg Abbott","Under Operation Lone Star the Texas Department of Public Safety is patrolling the border on land, in the air, & on water. They've apprehended more than 30,000 illegal immigrants & 900 criminals. They secure the border along with Texas National Guard. https://t.co/FFqSlPiiZ3","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1393038455693791235","","2021-05-14","2022-03-22 19:38:47","2022-03-22 19:38:47","2022-03-22 19:38:47","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/FFqSlPiiZ3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CMH2HQ6","blogPost","2021","Greg Abbott","Biden's first 100 days has been successful for cartels, drug smugglers, & human traffickers who are profiteering off of all the migrants who cross the border illegally. I launched Operation Lone Star & deployed 1,000 @TxDPS troops as well as @TexasGuard to SECURE our border. https://t.co/TWDKLAUsvw","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1387966836818460674","","2021-04-30","2022-03-22 19:39:01","2022-03-22 19:39:01","2022-03-22 19:39:01","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/TWDKLAUsvw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UXXT4Y4B","blogPost","2021","Greg Abbott","Thanks to hundreds of Texas National Guard who have deployed to help secure our border. They work with the Texas Dept. of Public Safety on Operation Lone Star. Together they are combating Cartels & human traffickers & have made more than 24,000 apprehensions. @TexasGuard https://t.co/5eGXpw32GM","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1384996586850185219","","2021-04-21","2022-03-22 19:39:08","2022-03-22 19:39:08","2022-03-22 19:39:08","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/5eGXpw32GM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RH6NEB3","blogPost","2021","Greg Abbott","Operation Lone Star continues to deliver results to keep TX safe: 21 criminal arrests & 571 border patrol referrals per day 14 lbs of cocaine, 23 firearms, millions in currency, & the apprehension of 9 gang members involved Biden continues to do nothing. https://t.co/zJjqJmI9Ej","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1377725745850691586","","2021-04-01","2022-03-22 19:39:21","2022-03-22 19:39:21","2022-03-22 19:39:21","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/zJjqJmI9Ej","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBC6W5J4","blogPost","2021","Greg Abbott","TX will always step up to secure the border. Since launching Operation Lone Star, @TxDPS has made 598 criminal arrests & more than 16,000 referrals of illegal immigrants to Border Patrol. These criminal arrests include heinous crimes like rape & sexual assault. https://t.co/aTDy7C2qHm","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1377687234502086658","","2021-04-01","2022-03-22 19:45:08","2022-03-22 19:45:08","2022-03-22 19:45:08","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/aTDy7C2qHm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E9963VEP","blogPost","2021","Greg Abbott","Giving an update on Operation Lone Star in 15 minutes. Tune in: http://bit.ly/2PM4Moz https://t.co/BnOdJfGmxu","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1377656809838755843","","2021-04-01","2022-03-22 19:45:20","2022-03-22 19:45:20","2022-03-22 19:45:20","","","","","","","","","","","","","","en","","Tweet","","","","","","","; ","http://bit.ly/2PM4Moz; https://t.co/BnOdJfGmxu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K24CHM85","blogPost","2021","Greg Abbott","More state troopers & National Guard are headed to the border as part of Operation Lone Star. Texas is working with the Border Patrol to fill the gap created by the federal government's open border policies. @TexasGuard @TxDPS https://t.co/2ZoMPOfvPt","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1370033984382586882","","2021-03-11","2022-03-22 19:45:30","2022-03-22 19:45:30","2022-03-22 19:45:30","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/2ZoMPOfvPt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLUFMFQ8","blogPost","2021","Greg Abbott","Today Texas launched Operation Lone Star to respond to the border crisis. It deploys Nat'l Guard + DPS Officers + air, ground, marine, & tactical border security assets to deny Mexican Cartels & smugglers the ability to move drugs & people into Texas. https://t.co/r68J2laDpH","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1368370704333369345","","2021-03-07","2022-03-22 19:45:37","2022-03-22 19:45:37","2022-03-22 19:45:37","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/r68J2laDpH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GN257AIB","blogPost","2022","Greg Abbott","This is the kind of border security effort that the Texas Dept of Public Safety & National Guard provide every day. Operation Lone Star plays an essential role to help secure the border. This is needed because of Biden‘s open border policies. We also continue to build a wall.","@GregAbbott_TX","","","","https://twitter.com/GregAbbott_TX/status/1507764063010541570","","2022-03-26","2022-03-29 11:59:54","2022-03-29 11:59:54","2022-03-29 11:59:54","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\YTKDMC32\1507764063010541570.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Q43YK8X","forumPost","2022","Greg Abbott [@GregAbbott_TX]","One year ago, I launched #OperationLoneStar to secure the border & do the job Washington would not. I refuse to let our state be overrun by criminals, deadly drugs like fentanyl, & victims of human trafficking. Texas will keep our communities safe. https://t.co/m4MKUWn00A","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1499820546028154885","","2022-03-04","2022-04-03 12:26:31","2022-04-03 12:26:31","2022-04-03 12:26:31","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/m4MKUWn00A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CBIUXCFX","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is the national leader in the fight against human trafficking. This past legislative session, I signed 15 bills into law cracking down on human trafficking. I launched #OperationLoneStar to secure the border & put an end to this modern-day slavery. https://t.co/G27V4yUhk7","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1480959543609810952","","2022-01-11","2022-04-03 12:26:43","2022-04-03 12:26:43","2022-04-03 12:26:43","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/G27V4yUhk7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3GQUC84","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is responding to Biden's disastrous open border policies with the strongest border security effort by any state ever. #OperationLoneStar https://t.co/Gfqxy73Soa","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1479202085631582209","","2022-01-06","2022-04-03 12:26:59","2022-04-03 12:26:59","2022-04-03 12:26:59","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/Gfqxy73Soa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NQQ7IA2B","forumPost","2021","Greg Abbott [@GregAbbott_TX]","In the federal govt's absence, Texas has taken unprecedented actions to secure the border through #OperationLoneStar. This additional funding will ensure our law enforcement & local partners have the resources they need to keep our communities safe. More:https://t.co/tkFVKye59O","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1473042726010691592","","2021-12-20","2022-04-03 12:27:08","2022-04-03 12:27:08","2022-04-03 12:27:08","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/tkFVKye59O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBBYJC44","forumPost","2021","Greg Abbott [@GregAbbott_TX]","10,000 National Guard and Texas state troopers deployed to border for #OperationLoneStar. Biden created a crisis at our southern border. Texas is fixing it. https://t.co/g7z6pDuzWY","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1466082706979233792","","2021-12-01","2022-04-03 12:27:16","2022-04-03 12:27:16","2022-04-03 12:27:16","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/g7z6pDuzWY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4JV8SU3","forumPost","2021","Greg Abbott [@GregAbbott_TX]","The Texas National Guard are prepared to stop any potential surge of illegal immigrants. Through #OperationLoneStar, the Texas Guard & Texas Dept. of Public Safety are securing our southern border. We continue to surge state resources to save lives & keep Texans safe. https://t.co/1NBehW11Xs","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1457849816818622476","","2021-11-08","2022-04-03 12:27:24","2022-04-03 12:27:24","2022-04-03 12:27:24","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/1NBehW11Xs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CAFGAXPH","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Texas Dept. of Public Safety arrest illegal immigrants hiding in rail cars. They will be put behind bars, not sent to Border Patrol for catch & release. @TxDPS, along with the Texas National Guard, have made thousands of arrests this year through #OperationLoneStar. https://t.co/TGSqflH9l0","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1453080838648877064","","2021-10-26","2022-04-03 12:27:38","2022-04-03 12:27:38","2022-04-03 12:27:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/TGSqflH9l0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MCBQKHAD","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Proud to have sworn in Brigadier General Monie Ulis to serve as Deputy Adjutant General for the Texas Military Department. General Ulis is leading @TXMilitary's border mission for #OperationLoneStar. Working together, will we secure the border & keep our communities safe. https://t.co/peI6pJYdKR","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1452377104406908930","","2021-10-24","2022-04-03 12:27:47","2022-04-03 12:27:47","2022-04-03 12:27:47","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/peI6pJYdKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4DGT6Y2","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Members of the 147th Attack Wing Logistics Readiness Squadron issue equipment to Airmen deploying to the Texas-Mexico border in support of #OperationLoneStar. Join me in thanking the Texas National Guard & @TxDPS for working around the clock to keep us safe & secure the border. https://t.co/u6QDTPsbnK","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1451318630004629504","","2021-10-21","2022-04-03 12:27:58","2022-04-03 12:27:58","2022-04-03 12:27:58","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/u6QDTPsbnK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZ43NC56","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Members of the Texas State Guard are on the ground constructing strategic barriers along the border in support of #OperationLoneStar. Texas is also building a border wall to halt the influx of illegal immigrants & deadly drugs coming into our state. https://t.co/KXtR0paPal","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1451253135905804295","","2021-10-21","2022-04-03 12:28:11","2022-04-03 12:28:11","2022-04-03 12:28:11","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/KXtR0paPal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8LZQB2Y","forumPost","2021","Greg Abbott [@GregAbbott_TX]","The Texas Guard services tactical vehicles in support of #OperationLoneStar. Thousands of Texas Guard & Texas Dept. of Public Safety personnel & resources are deployed at the border. We're ready to stop any surge of illegal immigrants into Texas, just like we did in Del Rio. https://t.co/k2ibbe09xc","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1449171170625007629","","2021-10-16","2022-04-03 12:28:18","2022-04-03 12:28:18","2022-04-03 12:28:18","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/k2ibbe09xc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KI3A3BU","forumPost","2021","Greg Abbott [@GregAbbott_TX]","I announced over $36.4M in grant funding for law enforcement & prosecution activities to support #OperationLoneStar. Supporting local partners is critical to our efforts to secure the border & we'll continue to invest in this mission to keep Texans safe. http://bit.ly/2Xegpsr","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1448735984976384005","","2021-10-14","2022-04-03 12:28:27","2022-04-03 12:28:27","2022-04-03 12:28:27","","","","","","","","","","","","","","en","","Tweet","","","","","","","","http://bit.ly/2Xegpsr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ICE7VI7G","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Biden is completely tone-deaf to the deadly border crisis. In his absence, TX launched #OperationLoneStar, resulting in over 1K criminal arrests & over 33K migrant referrals. Now we are amping up these efforts more prolifically than anyone has ever seen. More details soon. https://t.co/yVStt4gEiu","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1398398995349839881","","2021-05-28","2022-04-03 12:28:31","2022-04-03 12:28:31","2022-04-03 12:28:31","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/yVStt4gEiu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YY5F9JS2","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Met with @TxDPS Director McCraw to discuss #OperationLoneStar. DPS continues to put their lives on the line to secure the border, seize deadly drugs, & arrest criminals. While Biden does nothing, TX is stepping up. #txlege will provide over $1B to beef up border security. https://t.co/SUsidl96c2","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1398356229588721664","","2021-05-28","2022-04-03 12:28:40","2022-04-03 12:28:40","2022-04-03 12:28:40","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/SUsidl96c2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEU32242","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Since the launch of #OperationLoneStar, @TxDPS and @TexasGuard have made: ▪️ Over 1K criminal arrests ▪️ Over 33K migrant referrals In the federal government's absence, Texas is stepping up to secure the border.","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1397718394720423938","","2021-05-27","2022-04-03 12:28:49","2022-04-03 12:28:49","2022-04-03 12:28:49","","","","","","","","","","","","","","en","","Tweet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YUV7EUH","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Since March, @TxDPS & @TexasGuard have seized: ➡️ Over 7K lbs of marijuana ➡️ Over 300 lbs of cocaine & meth ➡️ Over $1M in currency ➡️ Over 80 firearms TX is working to secure the border & fill the gap created by the federal govt’s open border policies. #OperationLoneStar","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1396979328877953031","","2021-05-25","2022-04-03 12:28:55","2022-04-03 12:28:55","2022-04-03 12:28:55","","","","","","","","","","","","","","en","","Tweet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NUJ725AW","forumPost","2021","Greg Abbott [@GregAbbott_TX]","Biden opened the floodgates on our southern border. Texas is stopping it. The @TexasGuard & @TxDPS have started arresting illegal migrants coming across the border & putting them in jail. No more catch & release. https://t.co/91TJX53bGq","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1419369434414731266","","2021-07-25","2022-04-26 16:43:52","2022-04-26 16:43:52","2022-04-26 16:43:52","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\AJLXS7SC\1419369434414731266.html","https://t.co/91TJX53bGq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SFFSN92B","forumPost","2021","Greg Abbott [@GregAbbott_TX]","The Texas Department of Public Safety & Texas National Guard are taking unprecedented steps to ensure the safety of our communities & secure the border. Illegal immigrants caught trespassing into Texas will be arrested & sent to jail. https://t.co/Y4WtcnT59T","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1442879549692338191","","2021-09-28","2022-04-26 16:47:09","2022-04-26 16:47:09","2022-04-26 16:47:09","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\6XVQZFCL\1442879549692338191.html","https://t.co/Y4WtcnT59T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIS3V5GW","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Members of the Texas National Guard patrol our southern border to help stop illegal crossings, human smuggling, and Mexican drug cartel operations. #OperationLoneStar has led to over 351,000 apprehensions and seized over 365 million deadly fentanyl doses. https://t.co/borgPRFpQ0","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1630308635359289346","","2023-02-27","2023-03-21 20:32:38","2023-03-21 20:32:38","2023-03-21 20:32:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/borgPRFpQ0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXNFLEHE","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Biden abandoned his duty to secure the border. Texas stepped up to protect our state — and our nation. Through #OperationLoneStar, Texas is taking historic action to stop guns, deadly drugs, and cartel gangs from assailing our border. https://t.co/j1gzSsy5kz","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1629929371543953408","","2023-02-26","2023-03-21 20:32:51","2023-03-21 20:32:51","2023-03-21 20:32:51","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/j1gzSsy5kz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VYD2DVN","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Texans are fed up with Biden’s open border policies. Without @TXMilitary & @TxDPS working around the clock, more deadly drugs, weapons, & criminals would enter Texas. Thank you to @SenatorBirdwell and Rep. @RyanGuillen for joining me today for an update on #OperationLoneStar. https://t.co/bgBLePp9st","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1628203919397494784","","2023-02-22","2023-03-21 20:34:06","2023-03-21 20:34:06","2023-03-21 20:34:06","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/bgBLePp9st","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
